English,Chinese,Pinyin,Word Type,CEFR Level
continent,大陆,dàlù,noun,A2,,the continent
control,控制,kòngzhì,noun,A2,,the control
cook,厨师,chúshī,noun,A2,,the cook
cooker,炊具,chuījù,noun,A2,,the cooker
copy,复制,fùzhì,noun,A2,,the copy
corner,角落,jiǎoluò,noun,A2,,the corner
couple,夫妻,fūqī,noun,A2,,the couple
credit,信用,xìnyòng,noun,A2,,the credit
crime,犯罪,fànzuì,noun,A2,,the crime
criminal,刑事,xíngshì,noun,A2,,the criminal
cross,叉,chā,noun,A2,,the cross
crowd,人群,rénqún,noun,A2,,the crowd
cupboard,橱柜,chúguì,noun,A2,,the cupboard
cycle,循环,xúnhuán,noun,A2,,the cycle
danger,危险,wēixiǎn,noun,A2,,the danger
dark,黑暗的,hēiàn de,noun,A2,,the dark
data,数据,shùjù,noun,A2,,the data
death,死亡,sǐwáng,noun,A2,,the death
decision,决定,juédìng,noun,A2,,the decision
degree,程度,chéngdù,noun,A2,,the degree
dentist,牙医,yáyī,noun,A2,,the dentist
department,部门,bùmén,noun,A2,,the department
desert,沙漠,shāmò,noun,A2,,the desert
designer,设计师,shèjìshī,noun,A2,,the designer
detective,侦探,zhēntàn,noun,A2,,the detective
device,设备,shèbèi,noun,A2,,the device
diary,日记,rìjì,noun,A2,,the diary
direction,方向,fāngxiàng,noun,A2,,the direction
director,导演,dǎoyǎn,noun,A2,,the director
disaster,灾难,zāinàn,noun,A2,,the disaster
discovery,发现,fāxiàn,noun,A2,,the discovery
discussion,讨论,tǎolùn,noun,A2,,the discussion
disease,疾病,jíbìng,noun,A2,,the disease
distance,距离,jùlí,noun,A2,,the distance
document,文档,wéndàng,noun,A2,,the document
download,下载,xiàzài,noun,A2,,the download
drama,戏剧,xìjù,noun,A2,,the drama
drawing,绘画,huìhuà,noun,A2,,the drawing
dream,梦,mèng,noun,A2,,the dream
drive,驾驶,jiàshǐ,noun,A2,,the drive
driving,驾驶,jiàshǐ,noun,A2,,the driving
drug,药品,yàopǐn,noun,A2,,the drug
earth,地球,dìqiú,noun,A2,,the earth
education,教育,jiàoyù,noun,A2,,the education
effect,影响,yǐngxiǎng,noun,A2,,the effect
electricity,电,diàn,noun,A2,,the electricity
employee,员工,yuángōng,noun,A2,,the employee
employer,雇主,gùzhǔ,noun,A2,,the employer
ending,结尾,jiéwěi,noun,A2,,the ending
energy,活力,huólì,noun,A2,,the energy
engine,引擎,yǐnqíng,noun,A2,,the engine
engineer,工程师,gōngchéngshī,noun,A2,,the engineer
environment,环境,huánjìng,noun,A2,,the environment
equipment,设备,shèbèi,noun,A2,,the equipment
error,错误,cuòwù,noun,A2,,the error
essay,散文,sǎnwén,noun,A2,,the essay
evidence,证据,zhèngjù,noun,A2,,the evidence
experience,经验,jīngyàn,noun,A2,,the experience
experiment,实验,shíyàn,noun,A2,,the experiment
expert,专家,zhuānjiā,noun,A2,,the expert
explanation,解释,jiěshì,noun,A2,,the explanation
expression,表达,biǎodá,noun,A2,,the expression
factor,因素,yīnsù,noun,A2,,the factor
factory,工厂,gōngchǎng,noun,A2,,the factory
fall,落下,luòxià,noun,A2,,the fall
fan,扇子,shànzi,noun,A2,,the fan
farming,农业,nóngyè,noun,A2,,the farming
fashion,时尚,shíshàng,noun,A2,,the fashion
fat,胖的,pàng de,noun,A2,,the fat
fear,害怕,hàipà,noun,A2,,the fear
feature,特征,tèzhēng,noun,A2,,the feature
female,女性,nǚxìng,noun,A2,,the female
fiction,小说,xiǎoshuō,noun,A2,,the fiction
field,场地,chǎngdì,noun,A2,,the field
fight,斗争,dòuzhēng,noun,A2,,the fight
figure,数字,shùzì,noun,A2,,the figure
final,最终的,zuìzhōng de,noun,A2,,the final
finger,手指,shǒuzhǐ,noun,A2,,the finger
finish,结束,jiéshù,noun,A2,,the finish
first,第一的,dìyī de,noun,A2,,the first
fishing,钓鱼,diàoyú,noun,A2,,the fishing
flu,流感,liúgǎn,noun,A2,,the flu
fly,飞,fēi,noun,A2,,the fly
flying,飞行,fēixíng,noun,A2,,the flying
focus,重点,zhòngdiǎn,noun,A2,,the focus
forest,森林,sēnlín,noun,A2,,the forest
fork,叉,chā,noun,A2,,the fork
fridge,冰箱,bīngxiāng,noun,A2,,the fridge
frog,青蛙,qīngwā,noun,A2,,the frog
furniture,家具,jiājù,noun,A2,,the furniture
gallery,画廊,huàláng,noun,A2,,the gallery
gap,差距,chājù,noun,A2,,the gap
gas,气体,qìtǐ,noun,A2,,the gas
gate,门,mén,noun,A2,,the gate
gift,礼物,lǐwù,noun,A2,,the gift
goal,目标,mùbiāo,noun,A2,,the goal
god,上帝,shàngdì,noun,A2,,the god
gold,金子,jīnzi,noun,A2,,the gold
golf,高尔夫球,gāoěrfūqiú,noun,A2,,the golf
good,好的,hǎo de,noun,A2,,the good
government,政府,zhèngfǔ,noun,A2,,the government
grass,草,cǎo,noun,A2,,the grass
ground,地面,dìmiàn,noun,A2,,the ground
guest,客人,kèrén,noun,A2,,the guest
guide,指导,zhǐdǎo,noun,A2,,the guide
gun,枪,qiāng,noun,A2,,the gun
guy,家伙,jiāhuo,noun,A2,,the guy
habit,习惯,xíguàn,noun,A2,,the habit
hall,大厅,dàtīng,noun,A2,,the hall
headache,头痛,tóutòng,noun,A2,,the headache
heart,心,xīn,noun,A2,,the heart
heat,热,rè,noun,A2,,the heat
height,高度,gāodù,noun,A2,,the height
hero,英雄,yīngxióng,noun,A2,,the hero
hill,爬坡道,pápō dào,noun,A2,,the hill
hit,打,dǎ,noun,A2,,the hit
hockey,曲棍球,qūgùnqiú,noun,A2,,the hockey
hole,洞,dòng,noun,A2,,the hole
hope,希望,xīwàng,noun,A2,,the hope
human,人类,rénlèi,noun,A2,,the human
illness,疾病,jíbìng,noun,A2,,the illness
image,图像,túxiàng,noun,A2,,the image
increase,增加,zēngjiā,noun,A2,,the increase
individual,个人,gèrén,noun,A2,,the individual
industry,行业,hángyè,noun,A2,,the industry
injury,受伤,shòushāng,noun,A2,,the injury
insect,昆虫,kūnchóng,noun,A2,,the insect
inside,里面,lǐmiàn,noun,A2,,the inside
instruction,操作说明,cāozuò shuōmíng,noun,A2,,the instruction
instructor,讲师,jiǎngshī,noun,A2,,the instructor
instrument,乐器,yuèqì,noun,A2,,the instrument
introduction,介绍,jièshào,noun,A2,,the introduction
invention,发明,fāmíng,noun,A2,,the invention
invitation,邀请函,yāoqǐnghán,noun,A2,,the invitation
item,物品,wùpǐn,noun,A2,,the item
jam,果酱,guǒjiàng,noun,A2,,the jam
jazz,爵士乐,juéshìyuè,noun,A2,,the jazz
jewellery,首饰,shǒushì,noun,A2,,the jewellery
joke,玩笑,wánxiào,noun,A2,,the joke
journalist,记者,jìzhě,noun,A2,,the journalist
jump,跳,tiào,noun,A2,,the jump
kid,孩子,háizi,noun,A2,,the kid
king,国王,guówáng,noun,A2,,the king
knee,膝盖,xīgài,noun,A2,,the knee
knife,刀,dāo,noun,A2,,the knife
knowledge,知识,zhīshi,noun,A2,,the knowledge
lab,实验室,shíyànshì,noun,A2,,the lab
lady,女士,nǚshì,noun,A2,,the lady
lake,湖,hú,noun,A2,,the lake
lamp,灯,dēng,noun,A2,,the lamp
laptop,笔记本电脑,bǐjìběndiànnǎo,noun,A2,,the laptop
last,最后的,zuìhòu de,noun,A2,,the last
laughter,笑声,xiàoshēng,noun,A2,,the laughter
law,法律,fǎlǜ,noun,A2,,the law
lawyer,律师,lǜshī,noun,A2,,the lawyer
leader,领导者,lǐngdǎozhě,noun,A2,,the leader
learning,学习,xuéxí,noun,A2,,the learning
lecture,演讲,yǎnjiǎng,noun,A2,,the lecture
lemon,柠檬,níngméng,noun,A2,,the lemon
level,等级,děngjí,noun,A2,,the level
lifestyle,生活方式,shēnghuó fāngshì,noun,A2,,the lifestyle
lift,举起,jǔqǐ,noun,A2,,the lift
link,关联,guānlián,noun,A2,,the link
listener,听众,tīngzhòng,noun,A2,,the listener
lock,锁,suǒ,noun,A2,,the lock
look,看,kàn,noun,A2,,the look
lorry,货车,huòchē,noun,A2,,the lorry
luck,运气,yùnqi,noun,A2,,the luck
mail,邮件,yóujiàn,noun,A2,,the mail
male,男性,nánxìng,noun,A2,,the male
manager,经理,jīnglǐ,noun,A2,,the manager
manner,方式,fāngshì,noun,A2,,the manner
mark,标记,biāojì,noun,A2,,the mark
material,材料,cáiliào,noun,A2,,the material
mathematics,数学,shùxué,noun,A2,,the mathematics
maths,数学,shùxué,noun,A2,,the maths
matter,事情,shìqing,noun,A2,,the matter
media,媒体,méitǐ,noun,A2,,the media
medicine,药品,yàopǐn,noun,A2,,the medicine
memory,记忆,jìyì,noun,A2,,the memory
metal,金属,jīnshǔ,noun,A2,,the metal
method,方法,fāngfǎ,noun,A2,,the method
middle,中间,zhōngjiān,noun,A2,,the middle
mind,头脑,tóunǎo,noun,A2,,the mind
mirror,镜子,jìngzi,noun,A2,,the mirror
mobile,移动的,yídòng de,noun,A2,,the mobile
monkey,猴,hóu,noun,A2,,the monkey
moon,月亮,yuèliang,noun,A2,,the moon
motorcycle,摩托车,mótuōchē,noun,A2,,the motorcycle
movement,移动,yídòng,noun,A2,,the movement
musician,音乐家,yīnyuèjiā,noun,A2,,the musician
nature,自然,zìrán,noun,A2,,the nature
neck,脖子,bózi,noun,A2,,the neck
need,需要,xūyào,noun,A2,,the need
network,网络,wǎngluò,noun,A2,,the network
noise,噪音,zàoyīn,noun,A2,,the noise
notice,注意,zhùyì,noun,A2,,the notice
novel,小说,xiǎoshuō,noun,A2,,the novel
nut,坚果,jiānguǒ,noun,A2,,the nut
ocean,海洋,hǎiyáng,noun,A2,,the ocean
offer,提供,tígōng,noun,A2,,the offer
officer,官,guān,noun,A2,,the officer
oil,油,yóu,noun,A2,,the oil
opportunity,机会,jīhuì,noun,A2,,the opportunity
option,选项,xuǎnxiàng,noun,A2,,the option
organization,组织,zǔzhī,noun,A2,,the organization
outside,外部,wàibù,noun,A2,,the outside
oven,烤箱,kǎoxiāng,noun,A2,,the oven
owner,所有者,suǒyǒuzhě,noun,A2,,the owner
pain,疼痛,téngtòng,noun,A2,,the pain
painter,画家,huàjiā,noun,A2,,the painter
palace,宫,gōng,noun,A2,,the palace
pants,裤子,kùzi,noun,A2,,the pants
parking,停車處,tíngchē chù,noun,A2,,the parking
passenger,乘客,chéngkè,noun,A2,,the passenger
patient,病人,bìngrén,noun,A2,,the patient
pattern,图案,túàn,noun,A2,,the pattern
pay,支付,zhīfù,noun,A2,,the pay
peace,和平,hépíng,noun,A2,,the peace
penny,一分钱,yīfēnqián,noun,A2,,the penny
permission,允许,yǔnxǔ,noun,A2,,the permission
personality,性格,xìnggé,noun,A2,,the personality
pet,宠物,chǒngwù,noun,A2,,the pet
petrol,汽油,qìyóu,noun,A2,,the petrol
physics,物理,wùlǐ,noun,A2,,the physics
pilot,飞行员,fēixíngyuán,noun,A2,,the pilot
planet,行星,xíngxīng,noun,A2,,the planet
plastic,塑料,sùliào,noun,A2,,the plastic
plate,盘子,pánzi,noun,A2,,the plate
platform,平台,píngtái,noun,A2,,the platform
pocket,口袋,kǒudài,noun,A2,,the pocket
pollution,污染,wūrǎn,noun,A2,,the pollution
pop,流行音乐,liúxíngyīnyuè,noun,A2,,the pop
population,人口,rénkǒu,noun,A2,,the population
position,位置,wèizhi,noun,A2,,the position
possession,拥有,yōngyǒu,noun,A2,,the possession
possibility,可能性,kěnéngxìng,noun,A2,,the possibility
poster,海报,hǎibào,noun,A2,,the poster
power,力量,lìliang,noun,A2,,the power
president,总统,zǒngtǒng,noun,A2,,the president
printer,打印机,dǎyìnjī,noun,A2,,the printer
prison,监狱,jiānyù,noun,A2,,the prison
prize,奖,jiǎng,noun,A2,,the prize
process,过程,guòchéng,noun,A2,,the process
professor,教授,jiàoshòu,noun,A2,,the professor
profile,轮廓,lúnkuò,noun,A2,,the profile
program,程序,chéngxù,noun,A2,,the program
progress,进步,jìnbù,noun,A2,,the progress
promise,承诺,chéngnuò,noun,A2,,the promise
pub,酒吧,jiǔbā,noun,A2,,the pub
public,民众,mínzhòng,noun,A2,,the public
purpose,目的,mùdì,noun,A2,,the purpose
quality,质量,zhìliàng,noun,A2,,the quality
quantity,数量,shùliàng,noun,A2,,the quantity
queen,女王,nǚwáng,noun,A2,,the queen
race,种族,zhǒngzú,noun,A2,,the race
railway,铁路,tiělù,noun,A2,,the railway
rate,速度,sùdù,noun,A2,,the rate
reception,接待,jiēdài,noun,A2,,the reception
recipe,食谱,shípǔ,noun,A2,,the recipe
record,记录,jìlù,noun,A2,,the record
recording,记录,jìlù,noun,A2,,the recording
region,地区,dìqū,noun,A2,,the region
relationship,关系,guānxi,noun,A2,,the relationship
reply,回复,huífù,noun,A2,,the reply
reporter,记者,jìzhě,noun,A2,,the reporter
request,要求,yāoqiú,noun,A2,,the request
research,研究,yánjiū,noun,A2,,the research
researcher,研究员,yánjiūyuán,noun,A2,,the researcher
response,回复,huífù,noun,A2,,the response
rest,休息,xiūxi,noun,A2,,the rest
review,审查,shěnchá,noun,A2,,the review
ride,骑,qí,noun,A2,,the ride
ring,戒指,jièzhi,noun,A2,,the ring
rock,岩石,yánshí,noun,A2,,the rock
role,角色,juésè,noun,A2,,the role
roof,屋顶,wūdǐng,noun,A2,,the roof
route,路线,lùxiàn,noun,A2,,the route
rubbish,垃圾,lājī,noun,A2,,the rubbish
run,跑步,pǎobù,noun,A2,,the run
runner,跑步者,pǎobù zhě,noun,A2,,the runner
running,跑步,pǎobù,noun,A2,,the running
sailing,航行,hángxíng,noun,A2,,the sailing
salary,薪水,xīnshuǐ,noun,A2,,the salary
sale,销售,xiāoshòu,noun,A2,,the sale
sauce,酱,jiàng,noun,A2,,the sauce
scene,场景,chǎngjǐng,noun,A2,,the scene
schedule,日程,rìchéng,noun,A2,,the schedule
score,分数,fēnshù,noun,A2,,the score
screen,屏幕,píngmù,noun,A2,,the screen
search,搜索,sōusuǒ,noun,A2,,the search
season,季节,jìjié,noun,A2,,the season
seat,座位,zuòwèi,noun,A2,,the seat
secret,秘密,mìmì,noun,A2,,the secret
secretary,秘书,mìshū,noun,A2,,the secretary
sense,感觉,gǎnjué,noun,A2,,the sense
series,系列,xìliè,noun,A2,,the series
service,服务,fúwù,noun,A2,,the service
shape,形状,xíngzhuàng,noun,A2,,the shape
sheet,床单,chuángdān,noun,A2,,the sheet
ship,船,chuán,noun,A2,,the ship
shoulder,肩膀,jiānbǎng,noun,A2,,the shoulder
shout,喊,hǎn,noun,A2,,the shout
side,边,biān,noun,A2,,the side
sign,符号,fúhào,noun,A2,,the sign
silver,银,yín,noun,A2,,the silver
singing,唱歌,chànggē,noun,A2,,the singing
single,单身的,dānshēn de,noun,A2,,the single
sir,先生,xiānsheng,noun,A2,,the sir
site,地点,dìdiǎn,noun,A2,,the site
size,尺寸,chǐcùn,noun,A2,,the size
ski,滑雪,huáxuě,noun,A2,,the ski
skiing,滑雪,huáxuě,noun,A2,,the skiing
skin,皮肤,pífū,noun,A2,,the skin
sky,天空,tiānkōng,noun,A2,,the sky
sleep,睡觉,shuìjiào,noun,A2,,the sleep
smartphone,手机,shǒujī,noun,A2,,the smartphone
smell,闻,wén,noun,A2,,the smell
smile,微笑,wēixiào,noun,A2,,the smile
smoke,抽烟,chōuyān,noun,A2,,the smoke
smoking,抽烟,chōuyān,noun,A2,,the smoking
soap,肥皂,féizào,noun,A2,,the soap
soccer,足球,zúqiú,noun,A2,,the soccer
society,社会,shèhuì,noun,A2,,the society
sock,短袜,duǎnwà,noun,A2,,the sock
soldier,士兵,shìbīng,noun,A2,,the soldier
solution,解决方案,jiějuéfāngàn,noun,A2,,the solution
sort,种类,zhǒnglèi,noun,A2,,the sort
source,来源,láiyuán,noun,A2,,the source
speaker,扬声器,yángshēngqì,noun,A2,,the speaker
speech,演讲,yǎnjiǎng,noun,A2,,the speech
speed,速度,sùdù,noun,A2,,the speed
spider,蜘蛛,zhīzhū,noun,A2,,the spider
spoon,勺子,sháozi,noun,A2,,the spoon
square,正方形,zhèngfāngxíng,noun,A2,,the square
stage,阶段,jiēduàn,noun,A2,,the stage
stair,楼梯,lóutī,noun,A2,,the stair
stamp,邮票,yóupiào,noun,A2,,the stamp
start,开始,kāishǐ,noun,A2,,the start
state,状态,zhuàngtài,noun,A2,,the state
stay,停留,tíngliú,noun,A2,,the stay
step,步,bù,noun,A2,,the step
stomach,胃,wèi,noun,A2,,the stomach
stone,石头,shítou,noun,A2,,the stone
store,店铺,diànpù,noun,A2,,the store
storm,风暴,fēngbào,noun,A2,,the storm
strategy,战略,zhànlüè,noun,A2,,the strategy
stress,压力,yālì,noun,A2,,the stress
structure,结构,jiégòu,noun,A2,,the structure
suggestion,建议,jiànyì,noun,A2,,the suggestion
suit,套装,tàozhuāng,noun,A2,,the suit
support,支持,zhīchí,noun,A2,,the support
surprise,惊喜,jīngxǐ,noun,A2,,the surprise
survey,民意调查,mínyìdiàochá,noun,A2,,the survey
sweet,甜的,tián de,noun,A2,,the sweet
symbol,象征,xiàngzhēng,noun,A2,,the symbol
system,系统,xìtǒng,noun,A2,,the system
tablet,药片,yàopiàn,noun,A2,,the tablet
talk,讲话,jiǎnghuà,noun,A2,,the talk
target,目标,mùbiāo,noun,A2,,the target
task,任务,rènwu,noun,A2,,the task
taste,品尝,pǐncháng,noun,A2,,the taste
teaching,教学,jiàoxué,noun,A2,,the teaching
technology,技术,jìshù,noun,A2,,the technology
temperature,温度,wēndù,noun,A2,,the temperature
term,学期,xuéqī,noun,A2,,the term
thief,贼,zéi,noun,A2,,the thief
thinking,思维,sīwéi,noun,A2,,the thinking
third,第三,dìsān,noun,A2,,the third
thought,想法,xiǎngfǎ,noun,A2,,the thought
tie,领带,lǐngdài,noun,A2,,the tie
tip,提示,tíshì,noun,A2,,the tip
tool,工具,gōngjù,noun,A2,,the tool
top,顶部,dǐngbù,noun,A2,,the top
tour,旅游,lǚyóu,noun,A2,,the tour
tourism,旅游,lǚyóu,noun,A2,,the tourism
towel,毛巾,máojīn,noun,A2,,the towel
tower,塔,tǎ,noun,A2,,the tower
toy,玩具,wánjù,noun,A2,,the toy
track,追踪,zhuīzōng,noun,A2,,the track
tradition,传统,chuántǒng,noun,A2,,the tradition
trainer,教练员,jiàoliànyuán,noun,A2,,the trainer
training,训练,xùnliàn,noun,A2,,the training
transport,运输,yùnshū,noun,A2,,the transport
traveller,游客,yóukè,noun,A2,,the traveller
trouble,麻烦,máfan,noun,A2,,the trouble
truck,卡车,kǎchē,noun,A2,,the truck
twin,双胞胎,shuāngbāotāi,noun,A2,,the twin
understanding,理解,lǐjiě,noun,A2,,the understanding
uniform,制服,zhìfú,noun,A2,,the uniform
unit,单元,dānyuán,noun,A2,,the unit
use,使用,shǐyòng,noun,A2,,the use
user,用户,yònghù,noun,A2,,the user
valley,谷,gǔ,noun,A2,,the valley
van,货车,huòchē,noun,A2,,the van
variety,种类,zhǒnglèi,noun,A2,,the variety
vehicle,车辆,chēliàng,noun,A2,,the vehicle
view,看法,kànfǎ,noun,A2,,the view
virus,病毒,bìngdú,noun,A2,,the virus
voice,嗓音,sǎngyīn,noun,A2,,the voice
wait,等待,děngdài,noun,A2,,the wait
war,战争,zhànzhēng,noun,A2,,the war
wash,洗,xǐ,noun,A2,,the wash
washing,洗涤,xǐdí,noun,A2,,the washing
wave,海浪,hǎilàng,noun,A2,,the wave
web,网络,wǎngluò,noun,A2,,the web
wedding,婚礼,hūnlǐ,noun,A2,,the wedding
weight,重量,zhòngliàng,noun,A2,,the weight
welcome,欢迎,huānyíng,noun,A2,,the welcome
wheel,车轮,chēlún,noun,A2,,the wheel
wind,风,fēng,noun,A2,,the wind
winner,优胜者,yōushèngzhě,noun,A2,,the winner
wish,希望,xīwàng,noun,A2,,the wish
wood,木头,mùtou,noun,A2,,the wood
access,使用权,shǐyòngquán,noun,B1,,the access
accommodation,住宿,zhùsù,noun,B1,,the accommodation
account,帐户,zhànghù,noun,B1,,the account
achievement,成就,chéngjiù,noun,B1,,the achievement
act,行为,xíngwéi,noun,B1,,the act
ad,广告,guǎnggào,noun,B1,,the ad
addition,添加,tiānjiā,noun,B1,,the addition
agent,代理人,dàilǐrén,noun,B1,,the agent
agreement,协议,xiéyì,noun,B1,,the agreement
aim,目的,mùdì,noun,B1,,the aim
alarm,警报,jǐngbào,noun,B1,,the alarm
album,专辑,zhuānjí,noun,B1,,the album
alcohol,酒精,jiǔjīng,noun,B1,,the alcohol
ambition,志向,zhìxiàng,noun,B1,,the ambition
analysis,分析,fēnxī,noun,B1,,the analysis
announcement,公告,gōnggào,noun,B1,,the announcement
application,应用,yìngyòng,noun,B1,,the application
appointment,预约,yùyuē,noun,B1,,the appointment
arrest,逮捕,dàibǔ,noun,B1,,the arrest
arrival,到达,dàodá,noun,B1,,the arrival
assignment,任务,rènwu,noun,B1,,the assignment
atmosphere,气氛,qìfēn,noun,B1,,the atmosphere
attitude,态度,tàidu,noun,B1,,the attitude
attraction,景点,jǐngdiǎn,noun,B1,,the attraction
authority,权威,quánwēi,noun,B1,,the authority
balance,平衡,pínghéng,noun,B1,,the balance
ban,禁止,jìnzhǐ,noun,B1,,the ban
base,根据,gēnjù,noun,B1,,the base
basis,基础,jīchǔ,noun,B1,,the basis
battery,电池,diànchí,noun,B1,,the battery
battle,战斗,zhàndòu,noun,B1,,the battle
beauty,美丽,měilì,noun,B1,,the beauty
bee,蜜蜂,mìfēng,noun,B1,,the bee
belief,信仰,xìnyǎng,noun,B1,,the belief
bell,钟,zhōng,noun,B1,,the bell
bend,弯曲,wānqū,noun,B1,,the bend
better,更好的,gēnghǎo de,noun,B1,,the better
bite,咬,yǎo,noun,B1,,the bite
block,堵塞,dǔsè,noun,B1,,the block
bomb,炸弹,zhàdàn,noun,B1,,the bomb
border,边界,biānjiè,noun,B1,,the border
branch,分支,fēnzhī,noun,B1,,the branch
brand,品牌,pǐnpái,noun,B1,,the brand
breath,呼吸,hūxī,noun,B1,,the breath
breathing,呼吸,hūxī,noun,B1,,the breathing
bride,新娘,xīnniáng,noun,B1,,the bride
bubble,气泡,qìpào,noun,B1,,the bubble
calm,冷静的,lěngjìng de,noun,B1,,the calm
campaign,活动,huódòng,noun,B1,,the campaign
campus,校园,xiàoyuán,noun,B1,,the campus
candidate,候选人,hòuxuǎnrén,noun,B1,,the candidate
cap,帽,mào,noun,B1,,the cap
captain,队长,duìzhǎng,noun,B1,,the captain
category,类别,lèibié,noun,B1,,the category
ceiling,天花板,tiānhuābǎn,noun,B1,,the ceiling
celebration,庆典,qìngdiǎn,noun,B1,,the celebration
ceremony,仪式,yíshì,noun,B1,,the ceremony
chain,链,liàn,noun,B1,,the chain
challenge,挑战,tiǎozhàn,noun,B1,,the challenge
champion,冠军,guànjūn,noun,B1,,the champion
channel,渠道,qúdào,noun,B1,,the channel
chapter,章节,zhāngjié,noun,B1,,the chapter
charge,收费,shōufèi,noun,B1,,the charge
cheat,欺骗,qīpiàn,noun,B1,,the cheat
chemical,化学,huàxué,noun,B1,,the chemical
chest,胸部,xiōngbù,noun,B1,,the chest
childhood,童年,tóngnián,noun,B1,,the childhood
claim,宣称,xuānchēng,noun,B1,,the claim
clause,条款,tiáokuǎn,noun,B1,,the clause
click,点击,diǎnjī,noun,B1,,the click
client,客户,kèhù,noun,B1,,the client
climb,爬,pá,noun,B1,,the climb
cloth,布,bù,noun,B1,,the cloth
clue,线索,xiànsuǒ,noun,B1,,the clue
coal,煤炭,méitàn,noun,B1,,the coal
coin,硬币,yìngbì,noun,B1,,the coin
collection,收藏,shōucáng,noun,B1,,the collection
commercial,商业的,shāngyè de,noun,B1,,the commercial
communication,沟通,gōutōng,noun,B1,,the communication
comparison,比较,bǐjiào,noun,B1,,the comparison
competitor,竞争者,jìngzhēngzhě,noun,B1,,the competitor
complaint,抱怨,bàoyuàn,noun,B1,,the complaint
conclusion,结论,jiélùn,noun,B1,,the conclusion
connection,联系,liánxì,noun,B1,,the connection
consequence,结果,jiéguǒ,noun,B1,,the consequence
consumer,消费者,xiāofèizhě,noun,B1,,the consumer
contact,接触,jiēchù,noun,B1,,the contact
container,容器,róngqì,noun,B1,,the container
content,内容,nèiróng,noun,B1,,the content
contrast,对比,duìbǐ,noun,B1,,the contrast
costume,戏服,xìfú,noun,B1,,the costume
cottage,小屋,xiǎowū,noun,B1,,the cottage
cotton,棉布,miánbù,noun,B1,,the cotton
count,数数,shǔshù,noun,B1,,the count
countryside,农村,nóngcūn,noun,B1,,the countryside
court,法庭,fǎtíng,noun,B1,,the court
cover,覆盖,fùgài,noun,B1,,the cover
currency,货币,huòbì,noun,B1,,the currency
curtain,窗帘,chuānglián,noun,B1,,the curtain
custom,风俗,fēngsú,noun,B1,,the custom
cut,切,qiè,noun,B1,,the cut
damage,损害,sǔnhài,noun,B1,,the damage
deal,交易,jiāoyì,noun,B1,,the deal
decade,十年,shínián,noun,B1,,the decade
definition,定义,dìngyì,noun,B1,,the definition
departure,离开,líkāi,noun,B1,,the departure
destination,目的地,mùdìdì,noun,B1,,the destination
development,发展,fāzhǎn,noun,B1,,the development
diagram,图表,túbiǎo,noun,B1,,the diagram
diamond,钻石,zuànshí,noun,B1,,the diamond
difficulty,困难,kùnnán,noun,B1,,the difficulty
dirt,污垢,wūgòu,noun,B1,,the dirt
disadvantage,坏处,huàichu,noun,B1,,the disadvantage
discount,折扣,zhékòu,noun,B1,,the discount
dislike,不喜欢,bù xǐhuan,noun,B1,,the dislike
documentary,记录,jìlù,noun,B1,,the documentary
doubt,怀疑,huáiyí,noun,B1,,the doubt
drop,降低,jiàngdī,noun,B1,,the drop
drum,鼓,gǔ,noun,B1,,the drum
dust,灰尘,huīchén,noun,B1,,the dust
duty,责任,zérèn,noun,B1,,the duty
earthquake,地震,dìzhèn,noun,B1,,the earthquake
economy,经济,jīngjì,noun,B1,,the economy
edge,边缘,biānyuán,noun,B1,,the edge
editor,编辑,biānjí,noun,B1,,the editor
effort,努力,nǔlì,noun,B1,,the effort
election,选举,xuǎnjǔ,noun,B1,,the election
element,元素,yuánsù,noun,B1,,the element
emergency,紧急情况,jǐnjíqíngkuàng,noun,B1,,the emergency
emotion,情感,qínggǎn,noun,B1,,the emotion
employment,就业,jiùyè,noun,B1,,the employment
enemy,敌人,dírén,noun,B1,,the enemy
engineering,工程,gōngchéng,noun,B1,,the engineering
entertainment,娱乐,yúlè,noun,B1,,the entertainment
entrance,入口,rùkǒu,noun,B1,,the entrance
entry,入口,rùkǒu,noun,B1,,the entry
episode,插曲,chāqǔ,noun,B1,,the episode
escape,逃脱,táotuō,noun,B1,,the escape
exchange,交换,jiāohuàn,noun,B1,,the exchange
excitement,激动,jīdòng,noun,B1,,the excitement
exhibition,展览,zhǎnlǎn,noun,B1,,the exhibition
expedition,远征,yuǎnzhēng,noun,B1,,the expedition
explosion,爆炸,bàozhà,noun,B1,,the explosion
export,出口,chūkǒu,noun,B1,,the export
extra,额外的,éwài de,noun,B1,,the extra
favour,青睐,qīnglài,noun,B1,,the favour
fence,栅栏,zhàlán,noun,B1,,the fence
fighting,斗争,dòuzhēng,noun,B1,,the fighting
file,文件,wénjiàn,noun,B1,,the file
fitness,健康,jiànkāng,noun,B1,,the fitness
flag,旗帜,qízhì,noun,B1,,the flag
flood,洪水,hóngshuǐ,noun,B1,,the flood
flour,面粉,miànfěn,noun,B1,,the flour
flow,流动,liúdòng,noun,B1,,the flow
folk,民间,mínjiān,noun,B1,,the folk
following,下列的,xiàliè de,noun,B1,,the following
force,力量,lìliang,noun,B1,,the force
frame,框架,kuàngjià,noun,B1,,the frame
friendship,友谊,yǒuyì,noun,B1,,the friendship
fuel,燃料,ránliào,noun,B1,,the fuel
function,功能,gōngnéng,noun,B1,,the function
